start,end,tID,notes,TAG,TIME,X,Y,NBS,VARX,VARY,COVXY,SD,Timestamp,bird_id,date,long,lat,ID,gps_mean_x,gps_mean_y,n,error_dist
2020/08/21 18:30:25.528+00,2020/08/21 18:30:25.528+00,WP077,,31001001060,1598034625528,650526.406244343,5902748.09261616,"4",1.53318,2.91765,-0.110449,2.05667984868817,2020/08/21 18:30:25.528+00,"1060",2020/08/21,5.25631514716963,53.2526291149971,10,650526.665964068,5902749.03289053,"17",0.975484609180205
2020/08/21 18:30:26.528+00,2020/08/21 18:30:26.528+00,WP077,,31001001060,1598034626528,650526.406244343,5902748.09261616,"4",1.58512,3.27566,-0.124164,2.14766198457765,2020/08/21 18:30:26.528+00,"1060",2020/08/21,5.25632377834831,53.2526167477464,10,650526.665964068,5902749.03289053,"17",0.975484609180205
2020/08/21 18:30:27.528+00,2020/08/21 18:30:27.528+00,WP077,,31001001060,1598034627528,650526.406244343,5902748.09261616,"4",1.72483,3.50303,-0.24416,2.17704846064574,2020/08/21 18:30:27.528+00,"1060",2020/08/21,5.25632377834831,53.2526167477464,10,650526.665964068,5902749.03289053,"17",0.975484609180205
2020/08/21 18:30:28.528+00,2020/08/21 18:30:28.528+00,WP077,,31001001060,1598034628528,650524.180462728,5902746.61843572,"4",2.4442,3.28926,0.530189,2.60649918473035,2020/08/21 18:30:28.528+00,"1060",2020/08/21,5.25626031666066,53.2526046949304,10,650526.665964068,5902749.03289053,"17",3.46515641127518
2020/08/21 18:30:29.528+00,2020/08/21 18:30:29.528+00,WP077,,31001001060,1598034629528,650524.180462728,5902745.88380348,"4",2.85325,4.35425,0.668481,2.92309117203005,2020/08/21 18:30:29.528+00,"1060",2020/08/21,5.25628938767458,53.2525973274962,10,650526.665964068,5902749.03289053,"17",4.01179089313294
2020/08/21 18:30:30.528+00,2020/08/21 18:30:30.528+00,WP077,,31001001060,1598034630528,650524.180462728,5902745.88380348,"4",42.5522,10.6485,17.2319,9.36293223301333,2020/08/21 18:30:30.528+00,"1060",2020/08/21,5.25618467316866,53.2525995220148,10,650526.665964068,5902749.03289053,"17",4.01179089313294
2020/08/21 18:30:31.528+00,2020/08/21 18:30:31.528+00,WP077,,31001001060,1598034631528,650524.451586617,5902747.18741874,"4",2.28559,3.60577,0.344519,2.56522864478003,2020/08/21 18:30:31.528+00,"1060",2020/08/21,5.25629407577747,53.2526091714836,10,650526.665964068,5902749.03289053,"17",2.88257413178751
2020/08/21 18:30:32.528+00,2020/08/21 18:30:32.528+00,WP077,,31001001060,1598034632528,650524.451586617,5902747.18741874,"4",3.24369,3.89498,0.817207,2.96193922962643,2020/08/21 18:30:32.528+00,"1060",2020/08/21,5.25629407577747,53.2526091714836,10,650526.665964068,5902749.03289053,"17",2.88257413178751
2020/08/21 18:30:33.528+00,2020/08/21 18:30:33.528+00,WP077,,31001001060,1598034633528,650524.451586617,5902747.18741874,"4",2.97857,3.83578,0.800788,2.90102154421507,2020/08/21 18:30:33.528+00,"1060",2020/08/21,5.25629407577747,53.2526091714836,10,650526.665964068,5902749.03289053,"17",2.88257413178751
2020/08/21 18:30:34.527+00,2020/08/21 18:30:34.527+00,WP077,,31001001060,1598034634527,650525.11867115,5902749.43089073,"4",2.2334,3.37997,0.0509308,2.3906550566738,2020/08/21 18:30:34.527+00,"1060",2020/08/21,5.25630512736536,53.2526291333439,10,650526.665964068,5902749.03289053,"17",1.5976606435311
2020/08/21 18:30:35.527+00,2020/08/21 18:30:35.527+00,WP077,,31001001060,1598034635527,650525.11867115,5902749.43089073,"4",1.76751,3.8614,-0.243223,2.26770015654628,2020/08/21 18:30:35.527+00,"1060",2020/08/21,5.25630512736536,53.2526291333439,10,650526.665964068,5902749.03289053,"17",1.5976606435311
2020/08/21 18:30:36.527+00,2020/08/21 18:30:36.527+00,WP077,,31001001060,1598034636527,650525.11867115,5902748.30567851,"4",2.66677,4.58534,-1.21202,2.1972869635075,2020/08/21 18:30:36.527+00,"1060",2020/08/21,5.25630993105924,53.2526189255808,10,650526.665964068,5902749.03289053,"17",1.70966449898905
2020/08/21 18:30:37.527+00,2020/08/21 18:30:37.527+00,WP077,,31001001060,1598034637527,650524.807508658,5902747.43263821,"4",2.39932,4.33359,-0.930284,2.20733821604212,2020/08/21 18:30:37.527+00,"1060",2020/08/21,5.25629952230578,53.2526112731337,10,650526.665964068,5902749.03289053,"17",2.45248119286129
2020/08/21 18:30:38.527+00,2020/08/21 18:30:38.527+00,WP077,,31001001060,1598034638527,650524.807508658,5902747.43263821,"3",25.0571,1333.32,177.307,41.3882966549724,2020/08/21 18:30:38.527+00,"1060",2020/08/21,5.25629952230578,53.2526112731337,10,650526.665964068,5902749.03289053,"17",2.45248119286129
2020/08/21 18:30:39.527+00,2020/08/21 18:30:39.527+00,WP077,,31001001060,1598034639527,650525.589066843,5902747.43263821,"4",1.6259,3.9474,-0.0634338,2.33375928493065,2020/08/21 18:30:39.527+00,"1060",2020/08/21,5.25633115362665,53.2526364245864,10,650526.665964068,5902749.03289053,"17",1.92886368732554
2020/08/21 18:30:40.527+00,2020/08/21 18:30:40.527+00,WP077,,31001001060,1598034640527,650526.829106628,5902746.62404395,"4",1.52065,4.21696,0.10739,2.43975203658077,2020/08/21 18:30:40.527+00,"1060",2020/08/21,5.25631084523653,53.252603788655,10,650526.665964068,5902749.03289053,"17",2.4143647944883
2020/08/21 18:30:41.527+00,2020/08/21 18:30:41.527+00,WP077,,31001001060,1598034641527,650527.330363679,5902746.62404395,"4",1.49261,3.67,0.072364,2.30376604714975,2020/08/21 18:30:41.527+00,"1060",2020/08/21,5.25634552407495,53.252593514347,10,650526.665964068,5902749.03289053,"17",2.49879345073934
2020/08/21 18:30:42.527+00,2020/08/21 18:30:42.527+00,WP077,,31001001060,1598034642527,650527.330363679,5902746.62404395,"4",1.41125,3.05935,0.0572572,2.14128802359701,2020/08/21 18:30:42.527+00,"1060",2020/08/21,5.2563382823887,53.2526290927786,10,650526.665964068,5902749.03289053,"17",2.49879345073934
2020/08/21 18:30:43.527+00,2020/08/21 18:30:43.527+00,WP077,,31001001060,1598034643527,650527.330363679,5902748.26272028,"4",1.44893,4.76111,0.285591,2.60407795582237,2020/08/21 18:30:43.527+00,"1060",2020/08/21,5.25633657357029,53.2525806503618,10,650526.665964068,5902749.03289053,"17",1.01714750875782
2020/08/21 18:30:44.527+00,2020/08/21 18:30:44.527+00,WP077,,31001001060,1598034644527,650526.931406534,5902748.26272028,"4",1.59503,4.52235,0.0771698,2.50434015261506,2020/08/21 18:30:44.527+00,"1060",2020/08/21,5.25633172404213,53.2526181267115,10,650526.665964068,5902749.03289053,"17",0.814629924470584
2020/08/21 18:30:45.527+00,2020/08/21 18:30:45.527+00,WP077,,31001001060,1598034645527,650526.931406534,5902748.26272028,"4",1.5161,6.00466,0.374343,2.87566444495876,2020/08/21 18:30:45.527+00,"1060",2020/08/21,5.25633172404213,53.2526181267115,10,650526.665964068,5902749.03289053,"17",0.814629924470584
2020/08/21 18:30:46.527+00,2020/08/21 18:30:46.527+00,WP077,,31001001060,1598034646527,650526.931406534,5902748.26272028,"3",1.95,10.9393,0.735056,3.78938147987241,2020/08/21 18:30:46.527+00,"1060",2020/08/21,5.25633172404213,53.2526181267115,10,650526.665964068,5902749.03289053,"17",0.814629924470584
2020/08/21 18:30:47.527+00,2020/08/21 18:30:47.527+00,WP077,,31001001060,1598034647527,650527.235440166,5902748.26272028,"4",1.66133,9.47976,0.737787,3.55199436936491,2020/08/21 18:30:47.527+00,"1060",2020/08/21,5.25633644228612,53.2526211707778,10,650526.665964068,5902749.03289053,"17",0.957844056898247
2020/08/21 18:30:48.527+00,2020/08/21 18:30:48.527+00,WP077,,31001001060,1598034648527,650527.235440166,5902747.11081777,"4",1.47539,4.07896,0.139639,2.41529045872334,2020/08/21 18:30:48.527+00,"1060",2020/08/21,5.25633912054549,53.2526076298811,10,650526.665964068,5902749.03289053,"17",2.00466125184655
2020/08/21 18:30:49.527+00,2020/08/21 18:30:49.527+00,WP077,,31001001060,1598034649527,650526.291977707,5902746.57128652,"4",1.63873,4.10989,-0.0573319,2.37359562689183,2020/08/21 18:30:49.527+00,"1060",2020/08/21,5.25632079284236,53.252592575958,10,650526.665964068,5902749.03289053,"17",2.48985142074192
2020/08/21 18:30:50.527+00,2020/08/21 18:30:50.527+00,WP077,,31001001060,1598034650527,650525.578838085,5902746.57128652,"4",1.47889,4.10311,0.138602,2.42057926951381,2020/08/21 18:30:50.527+00,"1060",2020/08/21,5.2563106670969,53.2526033176847,10,650526.665964068,5902749.03289053,"17",2.69097328170955
2020/08/21 18:30:51.527+00,2020/08/21 18:30:51.527+00,WP077,,31001001060,1598034651527,650525.578838085,5902746.57128652,"4",1.60863,4.91866,0.0972579,2.59264455720409,2020/08/21 18:30:51.527+00,"1060",2020/08/21,5.2563106670969,53.2526033176847,10,650526.665964068,5902749.03289053,"17",2.69097328170955
2020/08/21 18:30:52.527+00,2020/08/21 18:30:52.527+00,WP077,,31001001060,1598034652527,650525.578838085,5902746.57128652,"4",1.65714,3.82537,-0.133409,2.28378895697479,2020/08/21 18:30:52.527+00,"1060",2020/08/21,5.2563106670969,53.2526033176847,10,650526.665964068,5902749.03289053,"17",2.69097328170955
2020/08/21 18:30:53.527+00,2020/08/21 18:30:53.527+00,WP077,,31001001060,1598034653527,650525.578838085,5902746.57128652,"4",1.65955,4.10691,-0.0657626,2.37380176088906,2020/08/21 18:30:53.527+00,"1060",2020/08/21,5.25633161405728,53.252589842907,10,650526.665964068,5902749.03289053,"17",2.69097328170955
2020/08/21 18:30:54.527+00,2020/08/21 18:30:54.527+00,WP077,,31001001060,1598034654527,650525.578838085,5902747.3315225,"4",1.63401,4.87667,0.0530585,2.57231355009454,2020/08/21 18:30:54.527+00,"1060",2020/08/21,5.2563119462227,53.2526330623601,10,650526.665964068,5902749.03289053,"17",2.01903345376617
2020/08/21 18:30:55.527+00,2020/08/21 18:30:55.527+00,WP077,,31001001060,1598034655527,650525.559715306,5902747.3315225,"4",1.42707,4.21022,0.196929,2.45583957130754,2020/08/21 18:30:55.527+00,"1060",2020/08/21,5.25633119584863,53.2526097642908,10,650526.665964068,5902749.03289053,"17",2.0293938766817
2020/08/21 18:30:56.526+00,2020/08/21 18:30:56.526+00,WP077,,31001001060,1598034656526,650525.356503072,5902744.72431696,"4",1.59333,5.3475,0.239208,2.72382928980507,2020/08/21 18:30:56.526+00,"1060",2020/08/21,5.2563064639225,53.25258679112,10,650526.665964068,5902749.03289053,"17",4.50316492234563
2020/08/21 18:30:57.526+00,2020/08/21 18:30:57.526+00,WP077,,31001001060,1598034657526,650525.356503072,5902744.72431696,"4",1.54499,5.67969,0.3212,2.80483154574388,2020/08/21 18:30:57.526+00,"1060",2020/08/21,5.2563064639225,53.25258679112,10,650526.665964068,5902749.03289053,"17",4.50316492234563
2020/08/21 18:30:58.526+00,2020/08/21 18:30:58.526+00,WP077,,31001001060,1598034658526,650525.356503072,5902744.72431696,"4",1.53227,5.00087,0.198281,2.63243271518951,2020/08/21 18:30:58.526+00,"1060",2020/08/21,5.2563064639225,53.25258679112,10,650526.665964068,5902749.03289053,"17",4.50316492234563
2020/08/21 18:30:59.526+00,2020/08/21 18:30:59.526+00,WP077,,31001001060,1598034659526,650525.617117643,5902747.11117768,"4",1.51873,3.9452,0.09486,2.37774052411107,2020/08/21 18:30:59.526+00,"1060",2020/08/21,5.25631149568037,53.2526081561706,10,650526.665964068,5902749.03289053,"17",2.18930561992375
2020/08/21 18:31:00.526+00,2020/08/21 18:31:00.526+00,WP077,,31001001060,1598034660526,650525.617117643,5902747.11117768,"4",1.48797,4.04485,0.137012,2.40973940499798,2020/08/21 18:31:00.526+00,"1060",2020/08/21,5.25631149568037,53.2526081561706,10,650526.665964068,5902749.03289053,"17",2.18930561992375
2020/08/21 18:31:01.526+00,2020/08/21 18:31:01.526+00,WP077,,31001001060,1598034661526,650525.617117643,5902747.11117768,"4",1.49224,3.22396,0.011839,2.17712608729949,2020/08/21 18:31:01.526+00,"1060",2020/08/21,5.25631149568037,53.2526081561706,10,650526.665964068,5902749.03289053,"17",2.18930561992375
2020/08/21 18:31:02.526+00,2020/08/21 18:31:02.526+00,WP077,,31001001060,1598034662526,650525.617117643,5902747.11117768,"4",1.40144,2.98862,0.061819,2.12454653985268,2020/08/21 18:31:02.526+00,"1060",2020/08/21,5.25631149568037,53.2526081561706,10,650526.665964068,5902749.03289053,"17",2.18930561992375
2020/08/21 18:31:03.526+00,2020/08/21 18:31:03.526+00,WP077,,31001001060,1598034663526,650525.617117643,5902747.11117768,"4",1.48847,3.19476,-0.0035918,2.16241679608719,2020/08/21 18:31:03.526+00,"1060",2020/08/21,5.25631149568037,53.2526081561706,10,650526.665964068,5902749.03289053,"17",2.18930561992375
2020/08/21 18:31:04.526+00,2020/08/21 18:31:04.526+00,WP077,,31001001060,1598034664526,650525.617117643,5902747.11117768,"3",1.47796,3.08999,-0.000742337,2.13692894734476,2020/08/21 18:31:04.526+00,"1060",2020/08/21,5.25631149568037,53.2526081561706,10,650526.665964068,5902749.03289053,"17",2.18930561992375
2020/08/21 18:31:05.526+00,2020/08/21 18:31:05.526+00,WP077,,31001001060,1598034665526,650525.617117643,5902747.11117768,"4",1.48492,3.0707,-0.0120906,2.12871764214985,2020/08/21 18:31:05.526+00,"1060",2020/08/21,5.25631149568037,53.2526081561706,10,650526.665964068,5902749.03289053,"17",2.18930561992375
2020/08/21 18:31:06.526+00,2020/08/21 18:31:06.526+00,WP077,,31001001060,1598034666526,650526.672778854,5902747.11117768,"4",1.53319,3.20366,-0.0552844,2.15087916908412,2020/08/21 18:31:06.526+00,"1060",2020/08/21,5.2563406124572,53.2526224387478,10,650526.665964068,5902749.03289053,"17",1.92172493256142
2020/08/21 18:31:07.526+00,2020/08/21 18:31:07.526+00,WP077,,31001001060,1598034667526,650526.672778854,5902745.31433299,"4",1.50603,3.76384,0.0446248,2.31497723530924,2020/08/21 18:31:07.526+00,"1060",2020/08/21,5.25632645652126,53.2525917174267,10,650526.665964068,5902749.03289053,"17",3.71856378764829
2020/08/21 18:31:08.526+00,2020/08/21 18:31:08.526+00,WP077,,31001001060,1598034668526,650526.672778854,5902745.31433299,"4",1.46022,3.37671,0.0623166,2.22745666624516,2020/08/21 18:31:08.526+00,"1060",2020/08/21,5.25632645652126,53.2525917174267,10,650526.665964068,5902749.03289053,"17",3.71856378764829
2020/08/21 18:31:09.526+00,2020/08/21 18:31:09.526+00,WP077,,31001001060,1598034669526,650526.672778854,5902745.31433299,"4",1.39061,3.16379,0.112566,2.18621407917889,2020/08/21 18:31:09.526+00,"1060",2020/08/21,5.25632645652126,53.2525917174267,10,650526.665964068,5902749.03289053,"17",3.71856378764829
2020/08/21 18:31:10.526+00,2020/08/21 18:31:10.526+00,WP077,,31001001060,1598034670526,650526.672778854,5902750.14339118,"4",1.51797,3.32855,-0.0144845,2.19489202467912,2020/08/21 18:31:10.526+00,"1060",2020/08/21,5.25634356604794,53.252634811649,10,650526.665964068,5902749.03289053,"17",1.11052155477128
2020/08/21 18:31:11.526+00,2020/08/21 18:31:11.526+00,WP077,,31001001060,1598034671526,650526.548897887,5902750.14339118,"4",1.4145,3.34881,0.106823,2.23090923168111,2020/08/21 18:31:11.526+00,"1060",2020/08/21,5.25630263181876,53.2526390605958,10,650526.665964068,5902749.03289053,"17",1.11665400773626
2020/08/21 18:31:12.526+00,2020/08/21 18:31:12.526+00,WP077,,31001001060,1598034672526,650526.548897887,5902749.65775265,"4",1.59683,3.16634,-0.130944,2.12162249233929,2020/08/21 18:31:12.526+00,"1060",2020/08/21,5.25632665489624,53.2526307654611,10,650526.665964068,5902749.03289053,"17",0.635733560783254
2020/08/21 18:31:13.526+00,2020/08/21 18:31:13.526+00,WP077,,31001001060,1598034673526,650526.536729665,5902748.21359152,"4",1.58752,2.98095,-0.140607,2.07056900392139,2020/08/21 18:31:13.526+00,"1060",2020/08/21,5.25632412673649,53.2525862052795,10,650526.665964068,5902749.03289053,"17",0.829428962670691
2020/08/21 18:31:14.526+00,2020/08/21 18:31:14.526+00,WP077,,31001001060,1598034674526,650526.536729665,5902745.9235873,"4",1.55515,3.5325,-0.013792,2.24945904608197,2020/08/21 18:31:14.526+00,"1060",2020/08/21,5.25635305339606,53.2526172811372,10,650526.665964068,5902749.03289053,"17",3.11198780305562
2020/08/21 18:31:15.526+00,2020/08/21 18:31:15.526+00,WP077,,31001001060,1598034675526,650526.234731601,5902745.9235873,"4",1.51084,3.20457,-0.0414263,2.1523376593834,2020/08/21 18:31:15.526+00,"1060",2020/08/21,5.25632018404316,53.2525973140109,10,650526.665964068,5902749.03289053,"17",3.13906482834963
2020/08/21 18:31:16.526+00,2020/08/21 18:31:16.526+00,WP077,,31001001060,1598034676526,650526.234731601,5902745.9235873,"4",1.38175,3.63559,0.158281,2.30952419342167,2020/08/21 18:31:16.526+00,"1060",2020/08/21,5.25632018404316,53.2525973140109,10,650526.665964068,5902749.03289053,"17",3.13906482834963
2020/08/21 18:31:17.526+00,2020/08/21 18:31:17.526+00,WP077,,31001001060,1598034677526,650526.234731601,5902745.9235873,"3",1.55357,3.12395,-0.0869391,2.12217855045234,2020/08/21 18:31:17.526+00,"1060",2020/08/21,5.25632018404316,53.2525973140109,10,650526.665964068,5902749.03289053,"17",3.13906482834963
2020/08/21 18:31:18.526+00,2020/08/21 18:31:18.526+00,WP077,,31001001060,1598034678526,650526.234731601,5902745.9235873,"4",1.51526,3.75718,0.0348224,2.31129504823594,2020/08/21 18:31:18.526+00,"1060",2020/08/21,5.25632018404316,53.2525973140109,10,650526.665964068,5902749.03289053,"17",3.13906482834963
2020/08/21 18:31:19.525+00,2020/08/21 18:31:19.525+00,WP077,,31001001060,1598034679525,650526.770391874,5902748.59168769,"4",1.50641,3.9276,0.0606923,2.35698845987841,2020/08/21 18:31:19.525+00,"1060",2020/08/21,5.25632946810094,53.2526211271798,10,650526.665964068,5902749.03289053,"17",0.453392887104847
2020/08/21 18:31:20.525+00,2020/08/21 18:31:20.525+00,WP077,,31001001060,1598034680525,650526.770391874,5902748.59168769,"4",1.49658,3.69864,0.0590883,2.30508060596587,2020/08/21 18:31:20.525+00,"1060",2020/08/21,5.25632946810094,53.2526211271798,10,650526.665964068,5902749.03289053,"17",0.453392887104847
2020/08/21 18:31:21.525+00,2020/08/21 18:31:21.525+00,WP077,,31001001060,1598034681525,650526.770391874,5902747.65498575,"4",1.41161,3.06093,0.0739632,2.14952701774135,2020/08/21 18:31:21.525+00,"1060",2020/08/21,5.25634093622145,53.252594554894,10,650526.665964068,5902749.03289053,"17",1.38185627522734
2020/08/21 18:31:22.525+00,2020/08/21 18:31:22.525+00,WP077,,31001001060,1598034682525,650525.82119151,5902747.65498575,"4",1.53371,3.61162,0.00746436,2.27162028517092,2020/08/21 18:31:22.525+00,"1060",2020/08/21,5.25631480918831,53.2526129828238,10,650526.665964068,5902749.03289053,"17",1.6162494465292
2020/08/21 18:31:23.525+00,2020/08/21 18:31:23.525+00,WP077,,31001001060,1598034683525,650525.82119151,5902747.65498575,"4",1.48471,3.603,0.071405,2.2870330124421,2020/08/21 18:31:23.525+00,"1060",2020/08/21,5.25631480918831,53.2526129828238,10,650526.665964068,5902749.03289053,"17",1.6162494465292
2020/08/21 18:31:24.525+00,2020/08/21 18:31:24.525+00,WP077,,31001001060,1598034684525,650525.82119151,5902747.65498575,"4",1.51003,3.36887,0.0135914,2.21496790044461,2020/08/21 18:31:24.525+00,"1060",2020/08/21,5.25631480918831,53.2526129828238,10,650526.665964068,5902749.03289053,"17",1.6162494465292
2020/08/21 18:31:25.525+00,2020/08/21 18:31:25.525+00,WP077,,31001001060,1598034685525,650525.82119151,5902747.65498575,"4",1.47676,4.07372,0.109957,2.40216444066596,2020/08/21 18:31:25.525+00,"1060",2020/08/21,5.25631480918831,53.2526129828238,10,650526.665964068,5902749.03289053,"17",1.6162494465292
2020/08/21 18:31:26.525+00,2020/08/21 18:31:26.525+00,WP077,,31001001060,1598034686525,650525.82119151,5902747.65498575,"4",1.48368,3.2182,0.00656108,2.17140557243459,2020/08/21 18:31:26.525+00,"1060",2020/08/21,5.25631480918831,53.2526129828238,10,650526.665964068,5902749.03289053,"17",1.6162494465292
2020/08/21 18:31:27.525+00,2020/08/21 18:31:27.525+00,WP077,,31001001060,1598034687525,650525.82119151,5902747.65498575,"4",1.52437,3.13046,-0.0602683,2.12938803415441,2020/08/21 18:31:27.525+00,"1060",2020/08/21,5.25631480918831,53.2526129828238,10,650526.665964068,5902749.03289053,"17",1.6162494465292
2020/08/21 18:31:28.525+00,2020/08/21 18:31:28.525+00,WP077,,31001001060,1598034688525,650527.541648792,5902746.7516811,"4",1.51406,3.62561,0.0727995,2.29897129168678,2020/08/21 18:31:28.525+00,"1060",2020/08/21,5.25634014905845,53.2526043814006,10,650526.665964068,5902749.03289053,"17",2.44350981384997
